year,time,zone,BA,Unit Name,Unit Type,Description,nameplate_MW,Primary Fuel,State,County
2020,322,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,323,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,324,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,325,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,326,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,327,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,328,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,329,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,330,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,331,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,332,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,333,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,334,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,335,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,336,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,337,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,338,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,339,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,340,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,341,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,342,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,343,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,344,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,345,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,346,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,347,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,348,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,349,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,350,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,351,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,352,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,353,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,354,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,355,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,356,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,357,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,358,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,359,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,360,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,361,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,362,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,363,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,364,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,365,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,366,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,367,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,368,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,369,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,370,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,371,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,372,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,373,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,374,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,375,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,376,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,377,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,378,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,379,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,380,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,381,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,382,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,383,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,384,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,385,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,386,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,387,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,388,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,389,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,390,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,391,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,392,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,393,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,394,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,395,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,396,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,397,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,398,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,399,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,400,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,401,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,402,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,403,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,404,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,405,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,406,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,407,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,408,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,409,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,410,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,411,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,412,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,413,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,414,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,415,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,416,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,417,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,418,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,419,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,420,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,421,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,422,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,423,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,424,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,425,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,426,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,427,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,428,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,429,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,430,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,431,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,432,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,433,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,434,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,435,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,436,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,437,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,438,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,439,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,440,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,441,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,442,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,443,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,444,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,445,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,446,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,447,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,448,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,449,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,450,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,451,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,452,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,453,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,454,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,455,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,456,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,457,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,458,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,459,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,460,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,461,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,462,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,463,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,464,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,465,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,466,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,467,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,468,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,469,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,470,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,471,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,472,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,473,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,474,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,475,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,476,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,477,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,478,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,479,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,480,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,481,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,482,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,483,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,484,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,485,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,486,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,487,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,488,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,489,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,490,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,491,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,492,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,493,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,494,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,495,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,496,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,497,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,498,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,499,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,500,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,501,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,502,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,503,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,504,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,505,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,506,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,507,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,508,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,509,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,510,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,511,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,512,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,513,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,514,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,515,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,516,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,517,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,518,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,519,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,520,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,521,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,522,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,523,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,524,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,525,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,526,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,527,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,528,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,529,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,530,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,531,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,532,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,533,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,534,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,535,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,536,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,537,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,538,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,539,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,540,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,541,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,542,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,543,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,544,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,545,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,546,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,547,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,548,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,549,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,550,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,551,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,552,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,553,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,554,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,555,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,556,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,557,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,558,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,559,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,560,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,561,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,562,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,563,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,564,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,565,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,566,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,567,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,568,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,569,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,570,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,571,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,572,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,573,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,574,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,575,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,576,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,577,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,578,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,579,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,580,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,581,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,582,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,583,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,584,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,585,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,586,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,587,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,588,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,589,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,590,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,591,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,592,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,593,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,594,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,595,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,596,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,597,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,598,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,599,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,600,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,601,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,602,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,603,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,604,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,605,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,606,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,607,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,608,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,609,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,610,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,611,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,612,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,613,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,614,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,615,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,616,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,617,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,618,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,619,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,620,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,621,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,622,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,623,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,624,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,625,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,626,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,627,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,628,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,629,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,630,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,631,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,632,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,633,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,634,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,635,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,636,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,637,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,638,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,639,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,640,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,641,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,642,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,643,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,644,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
2020,645,WACO,WACM,Carousel,WT,Wind turbine,150,WND,CO,Kit Carson
